DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	3.05662	305	6	2	4	3	1	2	0	6306	28	0	32.2031	0	0
UL	3.05668	305	6	2	7	3	1	1	0	180	0	0	46.7622 	0	0
UL	3.05673	305	6	2	10	3	1	2	0	6306	28	0	32.2723 	0	0
DL	3.05682	305	6	3	1	3	1	1	0	6306	28	0	46.7463	0	0
DL	3.05687	305	6	3	4	3	1	2	0	6306	28	0	32.3023	0	0
UL	3.05693	305	6	3	7	3	1	1	0	180	0	0	46.6974 	0	0
UL	3.05698	305	6	3	10	3	1	2	0	6306	28	0	32.2819 	0	0
DL	3.05707	305	7	0	1	3	1	1	0	6306	28	0	46.6576	0	0
DL	3.05712	305	7	0	4	3	1	2	0	6306	28	0	32.2823	0	0
UL	3.05718	305	7	0	7	3	1	1	0	180	0	0	46.6552 	0	0
UL	3.05723	305	7	0	10	3	1	2	0	6306	28	0	32.2751 	0	0
DL	3.05732	305	7	1	1	3	1	1	0	6306	28	0	46.5776	0	0
DL	3.05737	305	7	1	4	3	1	2	0	6306	28	0	32.268	0	0
UL	3.05743	305	7	1	7	3	1	1	0	180	0	0	46.5997 	0	0
UL	3.05748	305	7	1	10	3	1	2	0	6306	28	0	32.2883 	0	0
DL	3.05757	305	7	2	1	3	1	1	0	6306	28	0	46.646	0	0
DL	3.05762	305	7	2	4	3	1	2	0	6306	28	0	32.2853	0	0
UL	3.05768	305	7	2	7	3	1	1	0	180	0	0	46.6775 	0	0
UL	3.05773	305	7	2	10	3	1	2	0	6306	28	0	32.2693 	0	0
DL	3.05782	305	7	3	1	3	1	1	0	6306	28	0	46.5379	0	0
DL	3.05787	305	7	3	4	3	1	2	0	6306	28	0	32.2083	0	0
UL	3.05793	305	7	3	7	3	1	1	0	180	0	0	46.5445 	0	0
UL	3.05798	305	7	3	10	3	1	2	0	6306	28	0	32.0544 	0	0
DL	3.05807	305	8	0	1	3	1	1	0	6306	28	0	46.5532	0	0
DL	3.05812	305	8	0	4	3	1	2	0	6306	28	0	32.1185	0	0
UL	3.05818	305	8	0	7	3	1	1	0	180	0	0	46.5255 	0	0
UL	3.05823	305	8	0	10	3	1	2	0	6306	28	0	32.1583 	0	0
DL	3.05832	305	8	1	1	3	1	1	0	6306	28	0	46.494	0	0
DL	3.05837	305	8	1	4	3	1	2	0	6306	28	0	32.2158	0	0
UL	3.05843	305	8	1	7	3	1	1	0	180	0	0	46.5509 	0	0
UL	3.05848	305	8	1	10	3	1	2	0	6306	28	0	32.2576 	0	0
DL	3.05857	305	8	2	1	3	1	1	0	6306	28	0	46.5253	0	0
DL	3.05862	305	8	2	4	3	1	2	0	6306	28	0	32.257	0	0
UL	3.05868	305	8	2	7	3	1	1	0	180	0	0	46.5948 	0	0
UL	3.05873	305	8	2	10	3	1	2	0	6306	28	0	32.1452 	0	0
DL	3.05882	305	8	3	1	3	1	1	0	6306	28	0	46.5677	0	0
DL	3.05887	305	8	3	4	3	1	2	0	6306	28	0	32.1724	0	0
UL	3.05893	305	8	3	7	3	1	1	0	180	0	0	46.6094 	0	0
UL	3.05898	305	8	3	10	3	1	2	0	6306	28	0	32.1415 	0	0
DL	3.05907	305	9	0	1	3	1	1	0	6306	28	0	46.5718	0	0
DL	3.05912	305	9	0	4	3	1	2	0	6306	28	0	32.1179	0	0
UL	3.05918	305	9	0	7	3	1	1	0	180	0	0	46.6376 	0	0
UL	3.05923	305	9	0	10	3	1	2	0	6306	28	0	32.1739 	0	0
DL	3.05932	305	9	1	1	3	1	1	0	6306	28	0	46.6451	0	0
DL	3.05937	305	9	1	4	3	1	2	0	6306	28	0	32.1781	0	0
UL	3.05943	305	9	1	7	3	1	1	0	180	0	0	46.635 	0	0
UL	3.05948	305	9	1	10	3	1	2	0	6306	28	0	32.1826 	0	0
DL	3.05957	305	9	2	1	3	1	1	0	6306	28	0	46.6222	0	0
DL	3.05962	305	9	2	4	3	1	2	0	6306	28	0	32.1392	0	0
UL	3.05968	305	9	2	7	3	1	1	0	180	0	0	46.6187 	0	0
UL	3.05973	305	9	2	10	3	1	2	0	6306	28	0	32.1793 	0	0
DL	3.05982	305	9	3	1	3	1	1	0	6306	28	0	46.6071	0	0
DL	3.05987	305	9	3	4	3	1	2	0	6306	28	0	32.1233	0	0
UL	3.05993	305	9	3	7	3	1	1	0	180	0	0	46.6486 	0	0
UL	3.05998	305	9	3	10	3	1	2	0	6306	28	0	32.1036 	0	0
DL	3.06007	306	0	0	1	3	1	1	0	6306	28	0	46.7393	0	0
DL	3.06012	306	0	0	4	3	1	2	0	6306	28	0	32.0058	0	0
UL	3.06018	306	0	0	7	3	1	1	0	180	0	0	46.779 	0	0
UL	3.06023	306	0	0	10	3	1	2	0	6306	28	0	32.0369 	0	0
DL	3.06032	306	0	1	1	3	1	1	0	6306	28	0	46.75	0	0
DL	3.06037	306	0	1	4	3	1	2	0	6306	28	0	32.0334	0	0
UL	3.06043	306	0	1	7	3	1	1	0	180	0	0	46.7096 	0	0
UL	3.06048	306	0	1	10	3	1	2	0	6306	28	0	32.0386 	0	0
DL	3.06057	306	0	2	1	3	1	1	0	6306	28	0	46.7475	0	0
DL	3.06062	306	0	2	4	3	1	2	0	6306	28	0	31.9756	0	0
UL	3.06068	306	0	2	7	3	1	1	0	180	0	0	46.7071 	0	0
UL	3.06073	306	0	2	10	3	1	2	0	6306	28	0	31.9756 	0	0
DL	3.06082	306	0	3	1	3	1	1	0	6306	28	0	46.677	0	0
DL	3.06087	306	0	3	4	3	1	2	0	6306	28	0	31.9714	0	0
UL	3.06093	306	0	3	7	3	1	1	0	180	0	0	46.6495 	0	0
UL	3.06098	306	0	3	10	3	1	2	0	6306	28	0	32.0249 	0	0
DL	3.06107	306	1	0	1	3	1	1	0	6306	28	0	46.6462	0	0
DL	3.06112	306	1	0	4	3	1	2	0	6306	28	0	32.0382	0	0
UL	3.06118	306	1	0	7	3	1	1	0	180	0	0	46.6542 	0	0
UL	3.06123	306	1	0	10	3	1	2	0	6306	28	0	32.1264 	0	0
DL	3.06132	306	1	1	1	3	1	1	0	6306	28	0	46.6514	0	0
DL	3.06137	306	1	1	4	3	1	2	0	6306	28	0	32.0795	0	0
UL	3.06143	306	1	1	7	3	1	1	0	180	0	0	46.6321 	0	0
UL	3.06148	306	1	1	10	3	1	2	0	6306	28	0	32.1055 	0	0
DL	3.06157	306	1	2	1	3	1	1	0	6306	28	0	46.673	0	0
DL	3.06162	306	1	2	4	3	1	2	0	6306	28	0	32.0018	0	0
UL	3.06168	306	1	2	7	3	1	1	0	180	0	0	46.6954 	0	0
UL	3.06173	306	1	2	10	3	1	2	0	6306	28	0	32.046 	0	0
DL	3.06182	306	1	3	1	3	1	1	0	6306	28	0	46.6879	0	0
DL	3.06187	306	1	3	4	3	1	2	0	6306	28	0	32.0284	0	0
UL	3.06193	306	1	3	7	3	1	1	0	180	0	0	46.7409 	0	0
UL	3.06198	306	1	3	10	3	1	2	0	6306	28	0	32.0385 	0	0
DL	3.06207	306	2	0	1	3	1	1	0	6306	28	0	46.7334	0	0
DL	3.06212	306	2	0	4	3	1	2	0	6306	28	0	31.9747	0	0
UL	3.06218	306	2	0	7	3	1	1	0	180	0	0	46.7469 	0	0
UL	3.06223	306	2	0	10	3	1	2	0	6306	28	0	31.9766 	0	0
DL	3.06232	306	2	1	1	3	1	1	0	6306	28	0	46.6712	0	0
DL	3.06237	306	2	1	4	3	1	2	0	6306	28	0	31.9984	0	0
UL	3.06243	306	2	1	7	3	1	1	0	180	0	0	46.69 	0	0
UL	3.06248	306	2	1	10	3	1	2	0	6306	28	0	31.9592 	0	0
DL	3.06257	306	2	2	1	3	1	1	0	6306	28	0	46.6886	0	0
DL	3.06262	306	2	2	4	3	1	2	0	6306	28	0	31.9317	0	0
UL	3.06268	306	2	2	7	3	1	1	0	180	0	0	46.645 	0	0
UL	3.06273	306	2	2	10	3	1	2	0	6306	28	0	31.9776 	0	0
DL	3.06282	306	2	3	1	3	1	1	0	6306	28	0	46.5913	0	0
DL	3.06287	306	2	3	4	3	1	2	0	6306	28	0	32.0242	0	0
UL	3.06293	306	2	3	7	3	1	1	0	180	0	0	46.6348 	0	0
UL	3.06298	306	2	3	10	3	1	2	0	6306	28	0	32.0358 	0	0
DL	3.06307	306	3	0	1	3	1	1	0	6306	28	0	46.6879	0	0
DL	3.06312	306	3	0	4	3	1	2	0	6306	28	0	31.9451	0	0
UL	3.06318	306	3	0	7	3	1	1	0	180	0	0	46.6839 	0	0
UL	3.06323	306	3	0	10	3	1	2	0	6306	28	0	32.0223 	0	0
DL	3.06332	306	3	1	1	3	1	1	0	6306	28	0	46.7271	0	0
DL	3.06337	306	3	1	4	3	1	2	0	6306	28	0	32.0778	0	0
UL	3.06343	306	3	1	7	3	1	1	0	180	0	0	46.7207 	0	0
UL	3.06348	306	3	1	10	3	1	2	0	6306	28	0	32.0995 	0	0
DL	3.06357	306	3	2	1	3	1	1	0	6306	28	0	46.8064	0	0
DL	3.06362	306	3	2	4	3	1	2	0	6306	28	0	32.1199	0	0
UL	3.06368	306	3	2	7	3	1	1	0	180	0	0	46.8036 	0	0
UL	3.06373	306	3	2	10	3	1	2	0	6306	28	0	32.0663 	0	0
DL	3.06382	306	3	3	1	3	1	1	0	6306	28	0	46.8323	0	0
DL	3.06387	306	3	3	4	3	1	2	0	6306	28	0	32.0648	0	0
UL	3.06393	306	3	3	7	3	1	1	0	180	0	0	46.8164 	0	0
UL	3.06398	306	3	3	10	3	1	2	0	6306	28	0	32.0684 	0	0
DL	3.06407	306	4	0	1	3	1	1	0	6306	28	0	46.8747	0	0
DL	3.06412	306	4	0	4	3	1	2	0	6306	28	0	32.144	0	0
UL	3.06418	306	4	0	7	3	1	1	0	180	0	0	46.8794 	0	0
UL	3.06423	306	4	0	10	3	1	2	0	6306	28	0	32.0668 	0	0
DL	3.06432	306	4	1	1	3	1	1	0	6306	28	0	46.8658	0	0
DL	3.06437	306	4	1	4	3	1	2	0	6306	28	0	32.0524	0	0
UL	3.06443	306	4	1	7	3	1	1	0	180	0	0	46.9086 	0	0
UL	3.06448	306	4	1	10	3	1	2	0	6306	28	0	32.085 	0	0
DL	3.06457	306	4	2	1	3	1	1	0	6306	28	0	46.9791	0	0
DL	3.06462	306	4	2	4	3	1	2	0	6306	28	0	32.1397	0	0
UL	3.06468	306	4	2	7	3	1	1	0	180	0	0	46.9802 	0	0
UL	3.06473	306	4	2	10	3	1	2	0	6306	28	0	32.0785 	0	0
DL	3.06482	306	4	3	1	3	1	1	0	6306	28	0	46.9902	0	0
DL	3.06487	306	4	3	4	3	1	2	0	6306	28	0	32.1174	0	0
UL	3.06493	306	4	3	7	3	1	1	0	180	0	0	46.951 	0	0
UL	3.06498	306	4	3	10	3	1	2	0	6306	28	0	32.1332 	0	0
DL	3.06507	306	5	0	1	3	1	1	0	6306	28	0	46.9079	0	0
DL	3.06512	306	5	0	4	3	1	2	0	6306	28	0	32.0943	0	0
UL	3.06518	306	5	0	7	3	1	1	0	180	0	0	46.9048 	0	0
UL	3.06523	306	5	0	10	3	1	2	0	6306	28	0	32.1258 	0	0
DL	3.06532	306	5	1	1	3	1	1	0	6306	28	0	46.9132	0	0
DL	3.06537	306	5	1	4	3	1	2	0	6306	28	0	32.1553	0	0
UL	3.06543	306	5	1	7	3	1	1	0	180	0	0	46.9746 	0	0
UL	3.06548	306	5	1	10	3	1	2	0	6306	28	0	32.172 	0	0
DL	3.06557	306	5	2	1	3	1	1	0	6306	28	0	47.0383	0	0
DL	3.06562	306	5	2	4	3	1	2	0	6306	28	0	32.1654	0	0
UL	3.06568	306	5	2	7	3	1	1	0	180	0	0	46.994 	0	0
UL	3.06573	306	5	2	10	3	1	2	0	6306	28	0	32.209 	0	0
DL	3.06582	306	5	3	1	3	1	1	0	6306	28	0	46.9653	0	0
DL	3.06587	306	5	3	4	3	1	2	0	6306	28	0	32.3024	0	0
UL	3.06593	306	5	3	7	3	1	1	0	180	0	0	47.0095 	0	0
UL	3.06598	306	5	3	10	3	1	2	0	6306	28	0	32.258 	0	0
DL	3.06607	306	6	0	1	3	1	1	0	6306	28	0	46.8656	0	0
DL	3.06612	306	6	0	4	3	1	2	0	6306	28	0	32.2142	0	0
UL	3.06618	306	6	0	7	3	1	1	0	180	0	0	46.8637 	0	0
UL	3.06623	306	6	0	10	3	1	2	0	6306	28	0	32.2383 	0	0
DL	3.06632	306	6	1	1	3	1	1	0	6306	28	0	46.7411	0	0
DL	3.06637	306	6	1	4	3	1	2	0	6306	28	0	32.3272	0	0
UL	3.06643	306	6	1	7	3	1	1	0	180	0	0	46.7578 	0	0
UL	3.06648	306	6	1	10	3	1	2	0	6306	28	0	32.2874 	0	0
DL	3.06657	306	6	2	1	3	1	1	0	6306	28	0	46.7556	0	0
DL	3.06662	306	6	2	4	3	1	2	0	6306	28	0	32.2587	0	0
UL	3.06668	306	6	2	7	3	1	1	0	180	0	0	46.7147 	0	0
UL	3.06673	306	6	2	10	3	1	2	0	6306	28	0	32.2253 	0	0
DL	3.06682	306	6	3	1	3	1	1	0	6306	28	0	46.6923	0	0
DL	3.06687	306	6	3	4	3	1	2	0	6306	28	0	32.2115	0	0
UL	3.06693	306	6	3	7	3	1	1	0	180	0	0	46.6756 	0	0
UL	3.06698	306	6	3	10	3	1	2	0	6306	28	0	32.1969 	0	0
DL	3.06707	306	7	0	1	3	1	1	0	6306	28	0	46.7329	0	0
DL	3.06712	306	7	0	4	3	1	2	0	6306	28	0	32.1678	0	0
UL	3.06718	306	7	0	7	3	1	1	0	180	0	0	46.7333 	0	0
UL	3.06723	306	7	0	10	3	1	2	0	6306	28	0	32.1613 	0	0
DL	3.06732	306	7	1	1	3	1	1	0	6306	28	0	46.6952	0	0
DL	3.06737	306	7	1	4	3	1	2	0	6306	28	0	32.1788	0	0
UL	3.06743	306	7	1	7	3	1	1	0	180	0	0	46.7473 	0	0
UL	3.06748	306	7	1	10	3	1	2	0	6306	28	0	32.1885 	0	0
DL	3.06757	306	7	2	1	3	1	1	0	6306	28	0	46.7212	0	0
DL	3.06762	306	7	2	4	3	1	2	0	6306	28	0	32.138	0	0
UL	3.06768	306	7	2	7	3	1	1	0	180	0	0	46.694 	0	0
UL	3.06773	306	7	2	10	3	1	2	0	6306	28	0	32.1471 	0	0
DL	3.06782	306	7	3	1	3	1	1	0	6306	28	0	46.7442	0	0
DL	3.06787	306	7	3	4	3	1	2	0	6306	28	0	32.2266	0	0
UL	3.06793	306	7	3	7	3	1	1	0	180	0	0	46.8007 	0	0
UL	3.06798	306	7	3	10	3	1	2	0	6306	28	0	32.2235 	0	0
DL	3.06807	306	8	0	1	3	1	1	0	6306	28	0	46.8007	0	0
DL	3.06812	306	8	0	4	3	1	2	0	6306	28	0	32.1471	0	0
UL	3.06818	306	8	0	7	3	1	1	0	180	0	0	46.7317 	0	0
UL	3.06823	306	8	0	10	3	1	2	0	6306	28	0	32.1845 	0	0
DL	3.06832	306	8	1	1	3	1	1	0	6306	28	0	46.6443	0	0
DL	3.06837	306	8	1	4	3	1	2	0	6306	28	0	32.1877	0	0
UL	3.06843	306	8	1	7	3	1	1	0	180	0	0	46.5962 	0	0
UL	3.06848	306	8	1	10	3	1	2	0	6306	28	0	32.1727 	0	0
DL	3.06857	306	8	2	1	3	1	1	0	6306	28	0	46.605	0	0
DL	3.06862	306	8	2	4	3	1	2	0	6306	28	0	32.2428	0	0
UL	3.06868	306	8	2	7	3	1	1	0	180	0	0	46.64 	0	0
UL	3.06873	306	8	2	10	3	1	2	0	6306	28	0	32.2059 	0	0
DL	3.06882	306	8	3	1	3	1	1	0	6306	28	0	46.6255	0	0
DL	3.06887	306	8	3	4	3	1	2	0	6306	28	0	32.1259	0	0
UL	3.06893	306	8	3	7	3	1	1	0	180	0	0	46.6419 	0	0
UL	3.06898	306	8	3	10	3	1	2	0	6306	28	0	32.0924 	0	0
DL	3.06907	306	9	0	1	3	1	1	0	6306	28	0	46.7063	0	0
DL	3.06912	306	9	0	4	3	1	2	0	6306	28	0	32.1213	0	0
UL	3.06918	306	9	0	7	3	1	1	0	180	0	0	46.7108 	0	0
UL	3.06923	306	9	0	10	3	1	2	0	6306	28	0	32.1767 	0	0
DL	3.06932	306	9	1	1	3	1	1	0	6306	28	0	46.6386	0	0
DL	3.06937	306	9	1	4	3	1	2	0	6306	28	0	32.1622	0	0
UL	3.06943	306	9	1	7	3	1	1	0	180	0	0	46.6393 	0	0
UL	3.06948	306	9	1	10	3	1	2	0	6306	28	0	32.1031 	0	0
DL	3.06957	306	9	2	1	3	1	1	0	6306	28	0	46.5708	0	0
DL	3.06962	306	9	2	4	3	1	2	0	6306	28	0	32.1388	0	0
UL	3.06968	306	9	2	7	3	1	1	0	180	0	0	46.4959 	0	0
UL	3.06973	306	9	2	10	3	1	2	0	6306	28	0	32.1223 	0	0
DL	3.06982	306	9	3	1	3	1	1	0	6306	28	0	46.5292	0	0
DL	3.06987	306	9	3	4	3	1	2	0	6306	28	0	32.1249	0	0
UL	3.06993	306	9	3	7	3	1	1	0	180	0	0	46.5338 	0	0
UL	3.06998	306	9	3	10	3	1	2	0	6306	28	0	32.2096 	0	0
DL	3.07007	307	0	0	1	3	1	1	0	6306	28	0	46.5789	0	0
DL	3.07012	307	0	0	4	3	1	2	0	6306	28	0	32.1739	0	0
UL	3.07018	307	0	0	7	3	1	1	0	180	0	0	46.5382 	0	0
UL	3.07023	307	0	0	10	3	1	2	0	6306	28	0	32.1773 	0	0
DL	3.07032	307	0	1	1	3	1	1	0	6306	28	0	46.4645	0	0
DL	3.07037	307	0	1	4	3	1	2	0	6306	28	0	32.2113	0	0
UL	3.07043	307	0	1	7	3	1	1	0	180	0	0	46.4686 	0	0
UL	3.07048	307	0	1	10	3	1	2	0	6306	28	0	32.2104 	0	0
DL	3.07057	307	0	2	1	3	1	1	0	6306	28	0	46.5025	0	0
DL	3.07062	307	0	2	4	3	1	2	0	6306	28	0	32.2327	0	0
UL	3.07068	307	0	2	7	3	1	1	0	180	0	0	46.5699 	0	0
UL	3.07073	307	0	2	10	3	1	2	0	6306	28	0	32.2792 	0	0
DL	3.07082	307	0	3	1	3	1	1	0	6306	28	0	46.6041	0	0
DL	3.07087	307	0	3	4	3	1	2	0	6306	28	0	32.326	0	0
UL	3.07093	307	0	3	7	3	1	1	0	180	0	0	46.5852 	0	0
UL	3.07098	307	0	3	10	3	1	2	0	6306	28	0	32.2657 	0	0
DL	3.07107	307	1	0	1	3	1	1	0	6306	28	0	46.5563	0	0
DL	3.07112	307	1	0	4	3	1	2	0	6306	28	0	32.2047	0	0
UL	3.07118	307	1	0	7	3	1	1	0	180	0	0	46.543 	0	0
UL	3.07123	307	1	0	10	3	1	2	0	6306	28	0	32.2973 	0	0
DL	3.07132	307	1	1	1	3	1	1	0	6306	28	0	46.5321	0	0
DL	3.07137	307	1	1	4	3	1	2	0	6306	28	0	32.2652	0	0
UL	3.07143	307	1	1	7	3	1	1	0	180	0	0	46.4542 	0	0
UL	3.07148	307	1	1	10	3	1	2	0	6306	28	0	32.261 	0	0
DL	3.07157	307	1	2	1	3	1	1	0	6306	28	0	46.4273	0	0
DL	3.07162	307	1	2	4	3	1	2	0	6306	28	0	32.2853	0	0
UL	3.07168	307	1	2	7	3	1	1	0	180	0	0	46.3746 	0	0
UL	3.07173	307	1	2	10	3	1	2	0	6306	28	0	32.277 	0	0
DL	3.07182	307	1	3	1	3	1	1	0	6306	28	0	46.43	0	0
DL	3.07187	307	1	3	4	3	1	2	0	6306	28	0	32.3266	0	0
UL	3.07193	307	1	3	7	3	1	1	0	180	0	0	46.4374 	0	0
UL	3.07198	307	1	3	10	3	1	2	0	6306	28	0	32.3753 	0	0
DL	3.07207	307	2	0	1	3	1	1	0	6306	28	0	46.4299	0	0
DL	3.07212	307	2	0	4	3	1	2	0	6306	28	0	32.4664	0	0
UL	3.07218	307	2	0	7	3	1	1	0	180	0	0	46.4515 	0	0
UL	3.07223	307	2	0	10	3	1	2	0	6306	28	0	32.4772 	0	0
DL	3.07232	307	2	1	1	3	1	1	0	6306	28	0	46.3189	0	0
DL	3.07237	307	2	1	4	3	1	2	0	6306	28	0	32.5398	0	0
UL	3.07243	307	2	1	7	3	1	1	0	180	0	0	46.393 	0	0
UL	3.07248	307	2	1	10	3	1	2	0	6306	28	0	32.5322 	0	0
DL	3.07257	307	2	2	1	3	1	1	0	6306	28	0	46.4087	0	0
DL	3.07262	307	2	2	4	3	1	2	0	6306	28	0	32.5337	0	0
UL	3.07268	307	2	2	7	3	1	1	0	180	0	0	46.4525 	0	0
UL	3.07273	307	2	2	10	3	1	2	0	6306	28	0	32.6227 	0	0
DL	3.07282	307	2	3	1	3	1	1	0	6306	28	0	46.432	0	0
DL	3.07287	307	2	3	4	3	1	2	0	6306	28	0	32.6398	0	0
UL	3.07293	307	2	3	7	3	1	1	0	180	0	0	46.4811 	0	0
UL	3.07298	307	2	3	10	3	1	2	0	6306	28	0	32.6479 	0	0
DL	3.07307	307	3	0	1	3	1	1	0	6306	28	0	46.4708	0	0
DL	3.07312	307	3	0	4	3	1	2	0	6306	28	0	32.5954	0	0
UL	3.07318	307	3	0	7	3	1	1	0	180	0	0	46.4897 	0	0
UL	3.07323	307	3	0	10	3	1	2	0	6306	28	0	32.5073 	0	0
DL	3.07332	307	3	1	1	3	1	1	0	6306	28	0	46.4554	0	0
DL	3.07337	307	3	1	4	3	1	2	0	6306	28	0	32.5482	0	0
UL	3.07343	307	3	1	7	3	1	1	0	180	0	0	46.4464 	0	0
UL	3.07348	307	3	1	10	3	1	2	0	6306	28	0	32.5651 	0	0
DL	3.07357	307	3	2	1	3	1	1	0	6306	28	0	46.4458	0	0
DL	3.07362	307	3	2	4	3	1	2	0	6306	28	0	32.6027	0	0
UL	3.07368	307	3	2	7	3	1	1	0	180	0	0	46.4231 	0	0
UL	3.07373	307	3	2	10	3	1	2	0	6306	28	0	32.5674 	0	0
DL	3.07382	307	3	3	1	3	1	1	0	6306	28	0	46.4601	0	0
DL	3.07387	307	3	3	4	3	1	2	0	6306	28	0	32.5697	0	0
UL	3.07393	307	3	3	7	3	1	1	0	180	0	0	46.3751 	0	0
UL	3.07398	307	3	3	10	3	1	2	0	6306	28	0	32.5793 	0	0
DL	3.07407	307	4	0	1	3	1	1	0	6306	28	0	46.3287	0	0
DL	3.07412	307	4	0	4	3	1	2	0	6306	28	0	32.5802	0	0
UL	3.07418	307	4	0	7	3	1	1	0	180	0	0	46.2676 	0	0
UL	3.07423	307	4	0	10	3	1	2	0	6306	28	0	32.5957 	0	0
DL	3.07432	307	4	1	1	3	1	1	0	6306	28	0	46.2842	0	0
DL	3.07437	307	4	1	4	3	1	2	0	6306	28	0	32.5503	0	0
UL	3.07443	307	4	1	7	3	1	1	0	180	0	0	46.2865 	0	0
UL	3.07448	307	4	1	10	3	1	2	0	6306	28	0	32.5929 	0	0
DL	3.07457	307	4	2	1	3	1	1	0	6306	28	0	46.2793	0	0
DL	3.07462	307	4	2	4	3	1	2	0	6306	28	0	32.5848	0	0
UL	3.07468	307	4	2	7	3	1	1	0	180	0	0	46.2476 	0	0
UL	3.07473	307	4	2	10	3	1	2	0	6306	28	0	32.5904 	0	0
DL	3.07482	307	4	3	1	3	1	1	0	6306	28	0	46.2111	0	0
DL	3.07487	307	4	3	4	3	1	2	0	6306	28	0	32.557	0	0
UL	3.07493	307	4	3	7	3	1	1	0	180	0	0	46.2436 	0	0
UL	3.07498	307	4	3	10	3	1	2	0	6306	28	0	32.6085 	0	0
DL	3.07507	307	5	0	1	3	1	1	0	6306	28	0	46.3233	0	0
DL	3.07512	307	5	0	4	3	1	2	0	6306	28	0	32.5421	0	0
UL	3.07518	307	5	0	7	3	1	1	0	180	0	0	46.303 	0	0
UL	3.07523	307	5	0	10	3	1	2	0	6306	28	0	32.541 	0	0
DL	3.07532	307	5	1	1	3	1	1	0	6306	28	0	46.2999	0	0
DL	3.07537	307	5	1	4	3	1	2	0	6306	28	0	32.4979	0	0
UL	3.07543	307	5	1	7	3	1	1	0	180	0	0	46.2902 	0	0
UL	3.07548	307	5	1	10	3	1	2	0	6306	28	0	32.5205 	0	0
DL	3.07557	307	5	2	1	3	1	1	0	6306	28	0	46.2929	0	0
DL	3.07562	307	5	2	4	3	1	2	0	6306	28	0	32.562	0	0
UL	3.07568	307	5	2	7	3	1	1	0	180	0	0	46.2915 	0	0
UL	3.07573	307	5	2	10	3	1	2	0	6306	28	0	32.6511 	0	0
DL	3.07582	307	5	3	1	3	1	1	0	6306	28	0	46.2961	0	0
DL	3.07587	307	5	3	4	3	1	2	0	6306	28	0	32.6569	0	0
UL	3.07593	307	5	3	7	3	1	1	0	180	0	0	46.32 	0	0
UL	3.07598	307	5	3	10	3	1	2	0	6306	28	0	32.6028 	0	0
DL	3.07607	307	6	0	1	3	1	1	0	6306	28	0	46.4138	0	0
DL	3.07612	307	6	0	4	3	1	2	0	6306	28	0	32.6163	0	0
UL	3.07618	307	6	0	7	3	1	1	0	180	0	0	46.3454 	0	0
UL	3.07623	307	6	0	10	3	1	2	0	6306	28	0	32.6662 	0	0
DL	3.07632	307	6	1	1	3	1	1	0	6306	28	0	46.4111	0	0
DL	3.07637	307	6	1	4	3	1	2	0	6306	28	0	32.6877	0	0
UL	3.07643	307	6	1	7	3	1	1	0	180	0	0	46.4514 	0	0
UL	3.07648	307	6	1	10	3	1	2	0	6306	28	0	32.6217 	0	0
DL	3.07657	307	6	2	1	3	1	1	0	6306	28	0	46.4076	0	0
DL	3.07662	307	6	2	4	3	1	2	0	6306	28	0	32.6657	0	0
UL	3.07668	307	6	2	7	3	1	1	0	180	0	0	46.3492 	0	0
UL	3.07673	307	6	2	10	3	1	2	0	6306	28	0	32.7269 	0	0
DL	3.07682	307	6	3	1	3	1	1	0	6306	28	0	46.3913	0	0
DL	3.07687	307	6	3	4	3	1	2	0	6306	28	0	32.7721	0	0
UL	3.07693	307	6	3	7	3	1	1	0	180	0	0	46.3786 	0	0
UL	3.07698	307	6	3	10	3	1	2	0	6306	28	0	32.7293 	0	0
DL	3.07707	307	7	0	1	3	1	1	0	6306	28	0	46.4437	0	0
DL	3.07712	307	7	0	4	3	1	2	0	6306	28	0	32.7374	0	0
UL	3.07718	307	7	0	7	3	1	1	0	180	0	0	46.4962 	0	0
UL	3.07723	307	7	0	10	3	1	2	0	6306	28	0	32.6529 	0	0
DL	3.07732	307	7	1	1	3	1	1	0	6306	28	0	46.4575	0	0
DL	3.07737	307	7	1	4	3	1	2	0	6306	28	0	32.6149	0	0
UL	3.07743	307	7	1	7	3	1	1	0	180	0	0	46.445 	0	0
UL	3.07748	307	7	1	10	3	1	2	0	6306	28	0	32.7219 	0	0
DL	3.07757	307	7	2	1	3	1	1	0	6306	28	0	46.4451	0	0
DL	3.07762	307	7	2	4	3	1	2	0	6306	28	0	32.7256	0	0
UL	3.07768	307	7	2	7	3	1	1	0	180	0	0	46.3978 	0	0
UL	3.07773	307	7	2	10	3	1	2	0	6306	28	0	32.7244 	0	0
DL	3.07782	307	7	3	1	3	1	1	0	6306	28	0	46.4362	0	0
DL	3.07787	307	7	3	4	3	1	2	0	6306	28	0	32.7338	0	0
UL	3.07793	307	7	3	7	3	1	1	0	180	0	0	46.3704 	0	0
UL	3.07798	307	7	3	10	3	1	2	0	6306	28	0	32.7012 	0	0
DL	3.07807	307	8	0	1	3	1	1	0	6306	28	0	46.3785	0	0
DL	3.07812	307	8	0	4	3	1	2	0	6306	28	0	32.7101	0	0
UL	3.07818	307	8	0	7	3	1	1	0	180	0	0	46.3073 	0	0
UL	3.07823	307	8	0	10	3	1	2	0	6306	28	0	32.6554 	0	0
